,humidity,precipMM,tempC,windspeedKmph,HeatIndexC
997,17,0.0,33,2,31
998,19,0.0,32,2,31
999,21,0.0,32,1,30
1000,27,0.0,30,2,29
1001,33,0.0,28,3,27
1002,39,0.0,26,3,26
1003,41,0.0,24,4,25
1004,43,0.0,23,4,24
1005,44,0.0,22,5,24
1006,43,0.0,21,6,21
1007,41,0.0,21,6,21
1008,39,0.0,21,7,21
1009,39,0.0,21,5,21
1010,39,0.0,20,4,20
1011,39,0.0,20,2,20
1012,38,0.0,20,3,20
1013,37,0.0,19,5,19
1014,35,0.0,19,6,19
1015,30,0.0,20,7,20
1016,25,0.0,23,9,25
1017,20,0.0,27,10,27
1018,19,0.0,29,7,28
1019,17,0.0,31,4,29
1020,15,0.0,32,2,30
1021,18,0.0,31,2,30
1022,20,0.0,32,2,30
1023,22,0.0,31,2,29
1024,29,0.0,29,2,28
1025,36,0.0,28,2,27
1026,43,0.0,26,1,26
1027,44,0.0,24,3,25
1028,44,0.0,23,4,25
1029,45,0.0,21,5,24
1030,43,0.0,20,6,20
1031,41,0.0,20,6,20
1032,39,0.0,19,7,19
1033,38,0.0,20,8,20
1034,38,0.0,20,8,20
1035,37,0.0,20,9,20
1036,35,0.0,19,9,19
1037,33,0.0,21,9,21
1038,31,0.0,20,8,20
1039,27,0.0,21,9,24
1040,22,0.0,24,9,25
1041,18,0.0,28,10,27
1042,17,0.0,30,9,28
1043,16,0.0,31,8,30
1044,14,0.0,33,6,31
1045,16,0.0,33,6,31
1046,17,0.0,33,5,31
1047,19,0.0,33,4,31
1048,23,0.0,31,4,29
1049,27,0.0,29,5,28
1050,32,0.0,27,5,26
1051,31,0.0,25,6,25
1052,31,0.0,23,6,24
1053,30,0.0,22,6,23
1054,28,0.0,22,7,23
1055,27,0.0,22,7,23
1056,25,0.0,22,7,23
1057,25,0.0,20,6,20
1058,24,0.0,19,5,19
1059,24,0.0,18,4,18
1060,23,0.0,19,5,19
1061,22,0.0,20,6,20
1062,21,0.0,20,6,20
1063,18,0.0,22,7,24
1064,15,0.0,24,7,24
1065,12,0.0,28,8,26
1066,12,0.0,29,7,27
1067,11,0.0,31,7,29
1068,11,0.0,32,6,29
1069,13,0.0,31,5,29
1070,16,0.0,31,3,29
1071,19,0.0,30,1,28
1072,25,0.0,29,2,27
1073,32,0.0,27,2,26
1074,38,0.0,25,3,25
1075,39,0.0,23,3,24
1076,39,0.0,22,3,24
1077,39,0.0,22,4,24
1078,40,0.0,20,3,20
1079,40,0.0,19,3,19
1080,40,0.0,19,3,19
1081,41,0.0,18,3,18
1082,42,0.0,17,4,17
1083,43,0.0,17,4,17
1084,38,0.0,19,4,19
1085,32,0.0,20,4,20
1086,27,0.0,22,5,24
1087,24,0.0,23,5,24
1088,20,0.0,25,6,25
1089,17,0.0,28,6,27
1090,16,0.0,30,6,28
1091,15,0.0,32,6,30
1092,14,0.0,33,6,31
1093,16,0.0,33,4,31
1094,18,0.0,32,3,29
1095,20,0.0,32,1,30
1096,26,0.0,30,1,28
1097,32,0.0,28,1,27
1098,39,0.0,25,1,25
1099,40,0.0,24,2,25
1100,42,0.0,23,3,25
1101,44,0.0,22,4,24
1102,44,0.0,22,4,24
1103,44,0.0,21,5,24
1104,44,0.0,21,5,21
1105,44,0.0,20,5,20
1106,44,0.0,19,6,19
1107,44,0.0,19,6,19
1108,39,0.0,21,6,21
1109,34,0.0,21,5,21
1110,28,0.0,22,5,24
1111,24,0.0,23,6,25
1112,20,0.0,26,6,26
1113,15,0.0,29,7,28
1114,14,0.0,31,6,30
1115,13,0.0,33,6,31
1116,12,0.0,34,5,32
1117,13,0.0,34,4,32
1118,15,0.0,35,3,33
1119,17,0.0,34,1,32
1120,25,0.0,31,6,29
1121,32,0.0,28,7,27
1122,39,0.0,25,3,25
1123,42,0.0,24,4,25
1124,44,0.0,23,4,24
1125,47,0.0,22,5,24
1126,47,0.0,21,5,24
1127,46,0.0,21,5,21
1128,46,0.0,21,4,21
1129,44,0.0,20,5,20
1130,43,0.0,20,6,20
1131,41,0.0,19,7,19
1132,37,0.0,21,7,21
1133,33,0.0,21,6,21
1134,30,0.0,21,6,24
1135,25,0.0,23,7,25
1136,21,0.0,26,8,26
1137,16,0.0,30,8,29
1138,16,0.0,31,7,30
1139,15,0.0,33,5,31
1140,15,0.0,34,4,32
1141,17,0.0,34,3,32
1142,19,0.0,34,2,32
1143,20,0.0,32,5,30
1144,27,0.0,31,5,29
1145,34,0.0,29,6,28
1146,41,0.0,27,1,26
1147,44,0.0,25,2,25
1148,46,0.0,23,2,25
1149,49,0.0,22,2,24
1150,47,0.0,21,3,21
1151,46,0.0,21,4,21
1152,45,0.0,20,5,20
1153,43,0.0,20,5,20
1154,41,0.0,20,4,20
1155,40,0.0,20,4,20
1156,37,0.0,21,5,24
1157,34,0.0,21,6,24
1158,31,0.0,22,6,24
1159,25,0.0,23,6,24
1160,20,0.0,25,6,25
1161,15,0.0,29,6,28
1162,15,0.0,31,6,29
1163,14,0.0,32,5,30
1164,14,0.0,34,5,31
1165,16,0.0,33,5,31
1166,19,0.0,33,4,31
1167,21,0.0,32,4,30
1168,27,0.0,31,7,29
1169,33,0.0,29,4,28
1170,39,0.0,26,4,26
1171,41,0.0,24,4,25
1172,42,0.0,23,4,25
1173,44,0.0,22,4,24
1174,43,0.0,21,4,24
1175,42,0.0,20,3,20
1176,41,0.0,19,3,19
1177,41,0.0,20,3,20
1178,41,0.0,19,4,19
1179,41,0.0,19,4,19
1180,36,0.0,19,5,19
1181,31,0.0,21,5,23
1182,26,0.0,22,6,24
1183,21,0.0,24,7,25
1184,17,0.0,26,8,26
1185,13,0.0,29,9,28
1186,13,0.0,31,8,29
1187,13,0.0,32,6,30
1188,13,0.0,34,4,32
1189,15,0.0,34,4,31
1190,17,0.0,34,3,31
1191,20,0.0,33,3,30
1192,25,0.0,31,3,29
1193,31,0.0,29,3,27
1194,36,0.0,26,3,26
1195,37,0.0,25,3,25
1196,37,0.0,24,3,24
1197,38,0.0,23,3,24
1198,37,0.0,22,4,24
1199,37,0.0,21,4,24
1200,36,0.0,21,4,24
1201,35,0.0,21,5,24
1202,34,0.0,21,6,24
1203,33,0.0,21,7,24
1204,31,0.0,21,7,23
1205,30,0.0,22,7,23
1206,28,0.0,24,7,24
1207,25,0.0,23,7,24
1208,22,0.0,25,6,26
1209,19,0.0,29,6,28
1210,18,0.0,31,6,29
1211,17,0.0,33,5,31
1212,16,0.0,34,5,32
1213,18,0.0,35,4,33
1214,19,0.0,34,3,32
1215,20,0.0,33,3,31
1216,26,0.0,32,6,30
1217,32,0.0,30,5,28
1218,38,0.0,27,1,27
1219,40,0.0,26,2,26
1220,41,0.0,24,2,25
1221,43,0.0,23,3,24
1222,41,0.0,22,4,24
1223,39,0.0,21,5,24
1224,37,0.0,21,6,24
1225,36,0.0,21,5,24
1226,35,0.0,21,4,21
1227,35,0.0,21,3,21
1228,33,0.0,23,4,24
1229,31,0.0,23,5,25
1230,30,0.0,23,5,25
1231,25,0.0,25,5,26
1232,21,0.0,27,5,27
1233,17,0.0,31,4,30
1234,17,0.0,33,4,31
1235,16,0.0,34,5,32
1236,16,0.0,35,5,33
1237,18,0.0,35,5,33
1238,19,0.0,35,5,33
1239,21,0.0,33,5,31
1240,26,0.0,32,5,30
1241,31,0.0,30,5,29
1242,36,0.0,28,5,27
1243,38,0.0,26,5,26
1244,39,0.0,25,4,25
1245,40,0.0,23,4,25
1246,40,0.0,22,4,24
1247,39,0.0,21,4,21
1248,38,0.0,20,4,20
1249,37,0.0,20,4,20
1250,37,0.0,19,4,19
1251,36,0.0,19,4,19
1252,32,0.0,21,3,23
1253,28,0.0,22,3,24
1254,24,0.0,24,3,25
1255,21,0.0,25,3,26
1256,19,0.0,27,3,27
1257,16,0.0,31,3,29
1258,16,0.0,32,5,30
1259,15,0.0,33,7,32
1260,15,0.0,34,9,33
1261,16,0.0,34,9,32
1262,16,0.0,34,10,32
1263,17,0.0,32,10,30
1264,21,0.0,32,9,30
1265,25,0.0,30,8,28
1266,29,0.0,28,7,27
1267,29,0.0,25,6,25
1268,30,0.0,24,6,24
1269,30,0.0,23,5,24
1270,29,0.0,22,5,23
1271,27,0.0,22,5,23
1272,26,0.0,22,5,23
1273,24,0.0,21,5,22
1274,22,0.0,21,5,21
1275,20,0.0,20,5,20
1276,19,0.0,22,5,22
1277,17,0.0,21,4,24
1278,15,0.0,22,4,24
1279,14,0.0,24,4,25
1280,13,0.0,26,4,26
1281,12,0.0,30,4,28
1282,12,0.0,32,5,30
1283,13,0.0,33,6,31
1284,13,0.0,34,8,32
1285,14,0.0,34,8,32
1286,15,0.0,34,9,31
1287,16,0.0,32,9,30
1288,20,0.0,31,8,29
1289,25,0.0,30,8,28
1290,29,0.0,27,7,26
1291,31,0.0,25,6,25
1292,32,0.0,24,5,24
1293,34,0.0,23,4,24
1294,34,0.0,22,4,24
1295,35,0.0,22,4,24
1296,35,0.0,21,4,24
1297,34,0.0,21,4,21
1298,33,0.0,20,5,20
1299,32,0.0,20,5,20
1300,29,0.0,20,4,20
1301,25,0.0,21,4,24
1302,22,0.0,22,4,24
1303,19,0.0,24,4,24
1304,16,0.0,26,4,26
1305,13,0.0,30,4,28
1306,13,0.0,31,6,29
1307,14,0.0,32,8,30
1308,14,0.0,33,10,31
1309,15,0.0,33,10,31
1310,15,0.0,32,10,30
1311,16,0.0,31,9,29
1312,21,0.0,30,9,28
1313,26,0.0,28,8,27
1314,31,0.0,26,7,25
1315,33,0.0,24,6,25
1316,35,0.0,22,5,24
1317,37,0.0,21,4,24
1318,36,0.0,21,4,21
1319,36,0.0,21,4,21
1320,35,0.0,20,4,20
1321,34,0.0,20,3,20
1322,34,0.0,19,2,19
1323,33,0.0,19,1,19
1324,30,0.0,21,1,21
1325,27,0.0,21,2,21
1326,24,0.0,22,2,24
1327,21,0.0,23,3,24
1328,18,0.0,26,5,25
1329,15,0.0,29,7,27
1330,15,0.0,31,8,29
1331,14,0.0,32,9,30
1332,13,0.0,33,9,31
1333,14,0.0,33,10,31
1334,15,0.0,32,11,30
1335,17,0.0,31,12,28
1336,23,0.0,29,10,28
1337,30,0.0,27,9,26
1338,37,0.0,25,8,25
1339,41,0.0,22,6,24
1340,46,0.0,21,5,24
1341,50,0.0,20,4,20
1342,50,0.0,20,3,20
1343,51,0.0,19,3,19
1344,51,0.0,18,2,18
1345,48,0.0,17,2,17
1346,44,0.0,17,1,17
1347,41,0.0,16,1,16
1348,36,0.0,17,2,17
1349,31,0.0,18,3,18
1350,26,0.0,19,4,19
1351,22,0.0,20,3,20
1352,19,0.0,24,3,25
1353,16,0.0,27,2,26
1354,16,0.0,29,4,27
1355,16,0.0,31,6,28
1356,15,0.0,32,9,30
1357,17,0.0,32,9,30
1358,19,0.0,32,10,30
1359,21,0.0,31,10,29
1360,29,0.0,30,9,28
1361,37,0.0,28,8,27
1362,45,0.0,25,8,25
1363,49,0.0,23,7,25
1364,53,0.0,22,7,24
1365,58,0.0,21,6,21
1366,58,0.0,20,6,20
1367,58,0.0,20,5,20
1368,58,0.0,18,4,18
1369,56,0.0,18,5,18
1370,54,0.0,17,6,17
1371,52,0.0,16,7,16
1372,47,0.0,18,6,18
1373,42,0.0,18,5,18
1374,37,0.0,19,5,19
1375,29,0.0,21,3,24
1376,22,0.0,24,2,25
1377,15,0.0,29,1,27
1378,14,0.0,31,2,29
1379,13,0.0,32,2,30
1380,12,0.0,34,3,32
1381,13,0.0,34,3,32
1382,14,0.0,33,4,31
1383,16,0.0,34,5,32
1384,21,0.0,31,5,29
1385,27,0.0,29,5,28
1386,32,0.0,27,6,26
1387,33,0.0,24,6,24
1388,34,0.0,23,5,24
1389,35,0.0,22,5,24
1390,33,0.0,22,6,24
1391,31,0.0,22,6,23
1392,28,0.0,22,6,23
1393,28,0.0,21,6,21
1394,28,0.0,21,6,21
1395,28,0.0,20,6,20
1396,27,0.0,20,6,20
1397,26,0.0,21,6,21
1398,25,0.0,21,6,24
1399,21,0.0,23,8,24
1400,17,0.0,25,9,25
1401,14,0.0,28,10,27
1402,14,0.0,30,8,29
1403,14,0.0,32,6,31
1404,14,0.0,34,4,32
1405,15,0.0,34,3,32
1406,16,0.0,33,2,31
1407,18,0.0,34,1,31
1408,24,0.0,30,1,28
1409,30,0.0,29,2,28
1410,37,0.0,26,2,26
1411,36,0.0,25,3,25
1412,36,0.0,24,4,25
1413,35,0.0,23,5,24
1414,35,0.0,22,6,24
1415,34,0.0,21,6,23
1416,34,0.0,21,6,23
1417,34,0.0,21,6,21
1418,33,0.0,20,7,20
1419,33,0.0,19,8,19
1420,31,0.0,21,7,23
1421,28,0.0,22,6,24
1422,26,0.0,23,6,24
1423,23,0.0,24,6,25
1424,20,0.0,27,7,26
1425,17,0.0,30,8,29
1426,17,0.0,32,6,30
1427,16,0.0,33,4,32
1428,16,0.0,35,2,34
1429,17,0.0,35,2,33
1430,18,0.0,34,2,32
1431,18,0.0,34,3,32
1432,24,0.0,32,2,30
1433,30,0.0,30,2,28
1434,36,0.0,27,2,26
1435,36,0.0,26,3,25
1436,36,0.0,24,4,25
1437,36,0.0,23,4,24
1438,35,0.0,21,5,23
1439,34,0.0,21,5,21
1440,34,0.0,20,5,20
1441,34,0.0,20,5,20
1442,33,0.0,20,5,20
1443,33,0.0,20,5,20
1444,31,0.0,20,5,20
1445,29,0.0,21,6,24
1446,27,0.0,22,6,24
1447,24,0.0,24,6,25
1448,20,0.0,27,6,27
1449,17,0.0,31,6,29
1450,17,0.0,32,4,31
1451,16,0.0,33,3,32
1452,15,0.0,34,2,33
1453,17,0.0,34,3,32
1454,18,0.0,34,3,32
1455,20,0.0,33,4,30
1456,23,0.0,31,10,30
1457,26,0.0,30,10,28
1458,29,0.0,27,7,26
1459,29,0.0,26,7,25
1460,29,0.0,24,7,25
1461,30,0.0,22,6,23
1462,28,0.0,22,6,23
1463,27,0.0,21,6,23
1464,25,0.0,21,6,21
1465,25,0.0,20,5,20
1466,24,0.0,20,6,20
1467,24,0.0,19,8,19
1468,25,0.0,20,11,20
1469,25,0.0,20,8,20
1470,26,0.0,20,4,20
1471,24,0.0,21,6,24
1472,22,0.0,24,7,25
1473,20,0.0,28,9,26
1474,20,0.0,29,10,27
1475,19,0.0,30,11,28
1476,19,0.0,32,12,30
1477,19,0.0,31,12,29
1478,20,0.0,30,13,28
1479,21,0.0,30,13,27
1480,27,0.0,28,11,27
1481,32,0.0,27,8,26
1482,38,0.0,25,6,25
1483,40,0.0,23,6,24
1484,43,0.0,22,7,24
1485,45,0.0,21,7,24
1486,46,0.0,21,7,21
1487,48,0.0,20,7,20
1488,49,0.0,19,7,19
1489,52,0.0,19,6,19
1490,56,0.0,18,5,18
1491,59,0.0,17,4,17
1492,55,0.0,17,3,17
1493,52,0.0,17,3,17
1494,48,0.0,17,2,17
1495,37,0.0,19,2,19
1496,26,0.0,22,1,24
1497,16,0.0,27,1,26
1498,14,0.0,28,3,27
1499,13,0.0,30,6,28
1500,11,0.0,31,5,29
1501,13,0.0,31,9,29
1502,15,0.0,31,10,29
1503,17,0.0,30,11,27
1504,24,0.0,29,10,27
1505,31,0.0,27,9,26
1506,39,0.0,25,8,25
1507,44,0.0,23,6,24
1508,49,0.0,22,4,24
1509,55,0.0,20,3,20
1510,56,0.0,19,3,19
1511,58,0.0,18,3,18
1512,59,0.0,18,3,18
1513,56,0.0,17,3,17
1514,53,0.0,17,3,17
1515,50,0.0,17,3,17
1516,44,0.0,18,3,18
1517,38,0.0,18,4,18
1518,32,0.0,19,4,19
1519,25,0.0,21,5,21
1520,19,0.0,24,6,25
1521,12,0.0,28,6,27
1522,12,0.0,29,8,27
1523,12,0.0,30,9,28
1524,13,0.0,31,11,29
1525,14,0.0,32,11,30
1526,15,0.0,31,11,28
1527,17,0.0,29,10,27
1528,23,0.0,29,10,27
1529,29,0.0,27,9,26
1530,35,0.0,25,8,25
1531,39,0.0,23,7,24
1532,44,0.0,22,5,24
1533,48,0.0,21,4,21
1534,50,0.0,19,3,19
1535,52,0.0,19,3,19
1536,54,0.0,18,2,18
1537,54,0.0,17,3,17
1538,54,0.0,17,3,17
1539,55,0.0,16,4,16
1540,47,0.0,17,3,17
1541,39,0.0,18,2,18
1542,31,0.0,19,1,19
1543,26,0.0,21,3,24
1544,21,0.0,23,4,25
1545,16,0.0,27,6,26
1546,16,0.0,29,7,27
1547,16,0.0,31,8,28
1548,16,0.0,32,9,29
1549,18,0.0,32,10,30
1550,20,0.0,31,10,29
1551,22,0.0,29,11,27
1552,32,0.0,29,10,27
1553,41,0.0,27,9,26
1554,51,0.0,24,9,25
1555,58,0.0,23,7,25
1556,65,0.0,21,6,24
1557,71,0.0,20,4,20
1558,73,0.0,19,4,19
1559,75,0.0,17,4,17
1560,77,0.0,17,4,17
1561,75,0.0,16,4,16
1562,73,0.0,16,4,16
1563,71,0.0,16,4,16
1564,62,0.0,17,3,17
1565,53,0.0,17,3,17
1566,44,0.0,18,3,18
1567,35,0.0,21,3,21
1568,26,0.0,24,2,25
1569,17,0.0,28,2,27
1570,16,0.0,30,4,28
1571,16,0.0,31,6,29
1572,16,0.0,32,8,30
1573,18,0.0,32,8,30
1574,20,0.0,32,8,30
1575,22,0.0,30,8,28
1576,30,0.0,29,8,28
1577,39,0.0,28,8,27
1578,47,0.0,25,8,26
1579,51,0.0,24,7,25
1580,56,0.0,22,7,24
1581,60,0.0,21,6,24
1582,60,0.0,20,6,20
1583,59,0.0,20,5,20
1584,59,0.0,20,5,20
1585,58,0.0,20,5,20
1586,56,0.0,19,5,19
1587,55,0.0,19,5,19
1588,49,0.0,19,5,19
1589,43,0.0,20,4,20
1590,37,0.0,20,4,20
1591,30,0.0,22,3,25
1592,23,0.0,26,2,26
1593,16,0.0,30,1,28
1594,16,0.0,31,1,29
1595,16,0.0,33,2,31
1596,15,0.0,34,2,32
1597,17,0.0,33,3,31
1598,18,0.0,34,4,32
1599,20,0.0,32,5,30
1600,25,0.0,31,6,29
1601,30,0.0,29,6,28
1602,36,0.0,27,6,26
1603,37,0.0,26,7,26
1604,38,0.0,24,7,25
1605,39,0.0,24,7,25
1606,38,0.0,23,7,24
1607,38,0.0,23,7,24
1608,37,0.0,22,6,24
1609,36,0.0,21,7,21
1610,35,0.0,20,7,20
1611,34,0.0,21,8,21
1612,32,0.0,20,8,20
1613,30,0.0,21,8,24
1614,28,0.0,22,8,24
1615,24,0.0,23,9,24
1616,21,0.0,25,9,26
1617,17,0.0,29,10,28
1618,16,0.0,31,9,29
1619,16,0.0,32,7,31
1620,16,0.0,34,6,32
1621,17,0.0,34,6,32
1622,18,0.0,34,6,32
1623,19,0.0,34,6,32
1624,25,0.0,30,4,29
1625,32,0.0,29,2,28
1626,38,0.0,27,1,26
1627,40,0.0,26,1,25
1628,42,0.0,24,2,25
1629,44,0.0,23,3,25
1630,43,0.0,22,3,24
1631,43,0.0,21,3,21
1632,43,0.0,20,4,20
1633,42,0.0,20,5,20
1634,40,0.0,21,6,21
1635,39,0.0,21,6,21
1636,38,0.0,22,8,24
1637,38,0.0,22,9,24
1638,37,0.0,23,11,24
1639,34,0.0,24,11,25
1640,30,0.0,27,11,26
1641,26,0.0,29,10,28
1642,26,0.0,30,8,29
1643,26,0.0,32,5,31
1644,26,0.0,32,2,31
1645,28,0.0,32,3,31
1646,30,0.0,32,3,30
1647,33,0.0,31,4,30
1648,34,0.0,31,4,29
1649,36,0.0,30,5,29
1650,38,0.0,29,6,28
1651,41,0.0,27,5,27
1652,44,0.0,25,4,26
1653,47,0.0,23,4,25
1654,47,0.0,23,4,24
1655,48,0.0,22,4,24
1656,48,0.0,22,5,24
1657,48,0.0,21,4,21
1658,48,0.0,20,3,20
1659,48,0.0,20,3,20
1660,44,0.0,21,4,24
1661,40,0.0,23,5,24
1662,36,0.0,23,6,25
1663,30,0.0,24,5,25
1664,25,0.0,27,4,27
1665,20,0.0,31,4,30
1666,19,0.0,32,3,31
1667,18,0.0,33,3,32
1668,18,0.0,34,2,33
1669,21,0.0,34,2,32
1670,25,0.0,32,2,30
1671,28,0.0,31,6,30
1672,29,0.0,31,7,29
1673,30,0.0,30,4,29
1674,31,0.0,29,6,28
1675,33,0.0,26,6,26
1676,35,0.0,25,6,25
1677,36,0.0,24,6,24
1678,36,0.0,23,6,24
1679,35,0.0,23,7,24
1680,34,0.0,22,7,24
1681,33,0.0,22,7,24
1682,33,0.0,22,8,23
1683,32,0.0,21,8,23
1684,29,0.0,21,8,24
1685,27,0.0,22,7,24
1686,24,0.0,23,7,24
1687,22,0.0,25,6,25
1688,19,0.0,27,6,27
1689,17,0.0,31,5,29
1690,17,0.0,33,4,31
1691,16,0.0,34,3,32
1692,16,0.0,35,2,33
1693,17,0.0,34,3,33
1694,18,0.0,35,3,33
1695,19,0.0,34,3,32
1696,24,0.0,31,3,29
1697,30,0.0,30,2,29
1698,36,0.0,28,1,27
1699,35,0.0,27,2,26
1700,35,0.0,26,3,25
1701,35,0.0,25,4,25
1702,33,0.0,23,4,24
1703,32,0.0,23,5,24
1704,30,0.0,23,6,24
1705,30,0.0,22,6,23
1706,30,0.0,22,7,23
1707,30,0.0,22,7,23
1708,29,0.0,23,8,23
1709,28,0.0,24,9,24
1710,27,0.0,23,9,24
1711,24,0.0,24,10,25
1712,21,0.0,27,11,27
1713,18,0.0,31,12,29
1714,18,0.0,32,11,30
1715,17,0.0,33,10,31
1716,17,0.0,34,9,32
1717,17,0.0,35,8,34
1718,18,0.0,35,7,33
1719,18,0.0,34,6,32
1720,24,0.0,32,4,31
1721,29,0.0,31,3,29
1722,34,0.0,28,2,27
1723,37,0.0,27,2,26
1724,39,0.0,25,2,25
1725,42,0.0,24,2,25
1726,39,0.0,24,3,25
1727,37,0.0,24,4,25
1728,35,0.0,24,5,24
1729,34,0.0,23,5,24
1730,33,0.0,22,5,24
1731,32,0.0,21,5,23
1732,31,0.0,23,6,24
1733,30,0.0,22,7,24
1734,29,0.0,23,8,24
1735,26,0.0,24,8,25
1736,22,0.0,27,9,26
1737,19,0.0,31,10,29
1738,18,0.0,32,9,30
1739,17,0.0,34,7,32
1740,16,0.0,35,6,33
1741,17,0.0,36,5,34
1742,18,0.0,35,5,33
1743,19,0.0,34,4,32
1744,25,0.0,33,3,31
1745,31,0.0,31,3,29
1746,36,0.0,28,2,27
1747,37,0.0,27,3,26
1748,38,0.0,26,4,26
1749,39,0.0,25,5,25
1750,39,0.0,23,5,24
1751,39,0.0,23,5,24
1752,40,0.0,22,5,24
1753,40,0.0,22,5,24
1754,41,0.0,22,4,24
1755,41,0.0,22,3,24
1756,38,0.0,23,4,24
1757,34,0.0,24,4,25
1758,31,0.0,24,5,25
1759,26,0.0,26,5,26
1760,20,0.0,29,5,28
1761,15,0.0,32,5,31
1762,14,0.0,34,4,32
1763,13,0.0,36,4,34
1764,13,0.0,37,4,35
1765,14,0.0,36,5,35
1766,15,0.0,37,6,35
1767,17,0.0,35,6,33
1768,22,0.0,33,7,31
1769,28,0.0,32,8,30
1770,33,0.0,29,8,28
1771,35,0.0,27,7,27
1772,38,0.0,26,7,26
1773,40,0.0,24,6,25
1774,42,0.0,23,5,25
1775,43,0.0,23,4,24
1776,45,0.0,22,3,24
1777,44,0.0,21,3,24
1778,44,0.0,21,4,21
1779,44,0.0,20,4,20
1780,39,0.0,23,4,24
1781,34,0.0,24,4,25
1782,29,0.0,25,4,25
1783,25,0.0,26,3,26
1784,20,0.0,29,2,29
1785,16,0.0,33,1,31
1786,15,0.0,34,2,33
1787,14,0.0,36,3,34
1788,13,0.0,37,4,35
1789,15,0.0,36,5,35
1790,16,0.0,36,6,35
1791,17,0.0,35,6,33
1792,21,0.0,33,7,31
1793,24,0.0,32,7,30
1794,27,0.0,29,8,28
1795,29,0.0,28,7,27
1796,30,0.0,26,6,26
1797,31,0.0,24,5,24
1798,31,0.0,24,5,24
1799,30,0.0,24,5,24
1800,29,0.0,24,5,24
1801,30,0.0,23,5,24
1802,30,0.0,23,5,24
1803,31,0.0,21,5,24
1804,29,0.0,22,5,24
1805,28,0.0,22,5,24
1806,27,0.0,23,5,24
1807,23,0.0,24,6,25
1808,19,0.0,27,7,27
1809,16,0.0,31,8,29
1810,14,0.0,32,10,30
1811,13,0.0,34,12,31
1812,12,0.0,35,14,33
1813,13,0.0,34,14,33
1814,13,0.0,33,14,31
1815,14,0.0,33,14,31
1816,19,0.0,32,12,29
1817,23,0.0,30,11,28
1818,28,0.0,28,9,26
1819,31,0.0,26,8,25
1820,34,0.0,24,7,24
1821,37,0.0,23,6,24
1822,37,0.0,22,6,24
1823,37,0.0,22,6,24
1824,37,0.0,21,6,21
1825,37,0.0,21,5,21
1826,37,0.0,20,4,20
1827,37,0.0,20,3,20
1828,34,0.0,19,3,19
1829,31,0.0,20,3,20
1830,27,0.0,21,4,24
1831,24,0.0,23,3,25
1832,20,0.0,26,3,26
1833,16,0.0,31,3,29
1834,15,0.0,33,4,31
1835,14,0.0,35,5,33
1836,12,0.0,36,7,35
1837,15,0.0,36,8,34
1838,18,0.0,35,9,34
1839,21,0.0,34,10,32
1840,29,0.0,33,10,31
1841,38,0.0,31,9,30
1842,47,0.0,29,8,28
1843,50,0.0,27,7,27
1844,53,0.0,25,6,26
1845,56,0.0,24,4,25
1846,54,0.0,24,5,25
1847,53,0.0,23,5,25
1848,52,0.0,23,5,25
1849,50,0.0,22,5,24
1850,47,0.0,22,4,24
1851,45,0.0,21,4,24
1852,40,0.0,22,4,24
1853,35,0.0,23,4,25
1854,29,0.0,24,4,25
1855,24,0.0,26,5,26
1856,18,0.0,28,5,28
1857,12,0.0,32,5,31
1858,11,0.0,34,4,33
1859,9,0.0,36,3,35
1860,8,0.0,38,2,37
1861,9,0.0,38,2,37
1862,11,0.0,38,3,36
1863,12,0.0,37,3,36
1864,17,0.0,35,4,33
1865,22,0.0,33,5,31
1866,27,0.0,31,6,29
1867,29,0.0,29,5,27
1868,31,0.0,27,5,26
1869,33,0.0,26,4,25
1870,31,0.0,25,5,25
1871,29,0.0,25,5,24
1872,28,0.0,23,6,25
1873,27,0.0,23,6,24
1874,27,0.0,24,6,24
1875,27,0.0,23,5,23
1876,25,0.0,23,6,24
1877,23,0.0,24,7,25
1878,21,0.0,25,7,25
1879,18,0.0,27,7,26
1880,14,0.0,29,7,29
1881,11,0.0,34,7,32
1882,10,0.0,36,6,34
1883,9,0.0,37,5,36
1884,8,0.0,38,4,38
1885,9,0.0,38,4,37
1886,10,0.0,38,4,37
1887,11,0.0,38,5,37
1888,15,0.0,35,5,34
1889,18,0.0,34,6,32
1890,22,0.0,32,7,29
1891,22,0.0,30,7,28
1892,23,0.0,28,7,26
1893,24,0.0,27,6,25
1894,23,0.0,26,6,25
1895,22,0.0,25,6,24
1896,22,0.0,25,5,24
1897,21,0.0,24,6,23
1898,20,0.0,23,6,23
1899,19,0.0,23,6,22
1900,18,0.0,25,6,24
1901,17,0.0,25,5,24
1902,16,0.0,26,4,25
1903,14,0.0,27,4,26
1904,12,0.0,29,4,28
1905,11,0.0,34,3,32
1906,10,0.0,36,4,34
1907,10,0.0,37,4,36
1908,9,0.0,38,5,38
1909,10,0.0,38,6,37
1910,11,0.0,38,7,37
1911,12,0.0,36,8,35
1912,17,0.0,35,7,33
1913,21,0.0,33,7,31
1914,26,0.0,31,7,29
1915,27,0.0,29,7,27
1916,29,0.0,27,6,26
1917,31,0.0,25,6,25
1918,31,0.0,25,6,25
1919,31,0.0,25,5,25
1920,31,0.0,24,5,24
1921,32,0.0,24,5,24
1922,33,0.0,23,5,24
1923,33,0.0,23,5,24
1924,30,0.0,25,6,24
1925,27,0.0,25,6,25
1926,24,0.0,25,7,25
1927,21,0.0,27,6,26
